222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,16,16,229,17,17,17,17,17,17,17,18,18,18,18,18,225,225,225,225,225,25,25,25,25,246,25,25,26,256,256,26,26,26,26,26,27,27,228,228,228,228,228,228,28,28,28,28,28,28
222,222,222,0,222,222,222,222,222,222,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,16,16,16,16,230,17,17,231,17,17,17,18,18,18,18,18,225,225,225,225,25,25,25,25,25,25,25,251,26,26,26,257,26,26,26,26,27,27,228,228,27,27,228,228,28,28,28,28,28,28
222,222,0,0,222,0,222,0,222,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,16,16,16,16,17,17,17,17,17,17,17,17,18,18,18,18,225,225,225,225,25,25,25,25,25,245,25,25,251,26,255,26,26,26,26,26,26,262,27,27,228,228,27,27,28,28,28,28,28,28,28
222,0,0,0,222,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,16,222,222,222,16,16,17,17,17,17,17,17,17,18,18,18,225,225,225,225,225,25,25,240,25,25,244,25,247,25,25,253,26,26,26,26,26,260,26,27,27,27,27,27,27,27,28,28,28,28,28,28,28
222,222,222,0,0,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,16,16,16,16,16,16,17,17,232,17,17,17,18,18,18,225,225,225,225,225,25,25,25,25,25,25,25,25,25,250,25,26,254,26,26,26,26,26,26,263,27,27,27,27,27,27,28,28,28,28,28,28,28
222,0,0,0,0,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,225,225,225,225,225,225,25,25,25,241,25,25,243,25,248,25,252,252,26,26,26,26,259,26,261,26,263,27,264,27,27,27,28,28,28,28,28,28,28
222,222,222,0,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,15,15,15,20,20,20,20,17,17,17,17,18,18,18,18,225,225,225,225,225,225,25,25,25,25,242,25,243,25,25,25,252,26,26,26,258,26,26,26,26,263,263,263,27,27,27,27,28,28,28,28,28,28,28
222,222,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,20,20,20,20,20,19,19,233,18,18,18,18,225,225,225,225,225,225,25,238,25,25,25,25,25,25,249,26,26,26,26,258,258,258,26,26,26,26,263,263,27,27,27,27,28,28,28,28,28,28,28
222,222,222,222,222,0,0,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,222,222,222,222,222,222,222,222,222,15,15,15,15,20,20,20,20,20,19,19,19,19,19,19,18,18,225,225,225,225,225,225,25,25,25,239,25,25,25,25,25,26,26,26,26,258,258,258,258,26,31,31,263,27,27,27,265,27,28,28,28,28,28,28,28
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,20,20,20,20,20,19,19,19,19,19,19,19,19,19,225,225,19,225,225,225,225,25,25,25,25,25,225,225,225,225,32,32,32,258,258,258,31,31,31,27,27,30,30,30,266,28,28,28,28,28,28,28
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,15,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,32,32,258,31,31,31,31,31,30,30,30,268,30,28,28,28,28,28,28,28,28
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,20,20,20,20,225,20,19,19,234,234,19,19,19,237,237,19,19,225,225,225,225,225,225,225,225,225,225,225,225,225,225,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,267,28,28,28,28,28,28,28
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,15,20,20,20,225,225,20,21,234,234,234,19,19,236,19,21,21,225,225,225,225,225,225,46,225,225,46,46,46,46,46,46,32,32,32,31,31,31,31,31,31,31,31,30,30,30,30,28,28,28,28,28,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,15,20,20,225,225,225,225,21,234,21,21,235,21,21,21,21,225,225,225,225,225,225,225,225,225,46,46,46,46,46,46,271,33,33,31,31,31,31,31,31,31,31,31,30,30,30,30,30,28,28,28,29,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,2,2,2,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,225,225,225,225,225,21,21,21,21,235,21,21,21,225,225,225,23,225,225,225,46,46,225,46,46,46,46,46,46,271,33,33,31,31,31,31,31,31,31,31,31,30,30,30,30,30,29,29,29,29,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,222,222,2,2,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,225,225,24,225,225,21,21,21,21,235,21,21,21,225,225,23,23,225,225,225,225,225,225,225,45,45,272,45,45,45,270,33,31,31,269,31,31,31,31,31,31,31,30,30,30,29,29,29,29,29,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,2,2,2,3,3,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,24,24,225,225,225,22,22,21,21,21,21,225,225,225,23,225,225,225,225,225,225,225,225,45,45,45,45,45,45,33,33,33,31,31,31,34,34,34,31,31,31,35,35,35,29,29,29,29,29,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,222,2,2,2,2,3,3,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,274,24,24,225,225,225,22,22,22,21,21,21,225,21,225,225,225,225,225,225,47,47,225,225,45,45,45,45,45,45,33,33,33,31,31,31,34,34,34,34,35,35,35,35,35,29,29,29,29,29,29,29,29
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,2,2,2,3,3,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,24,24,24,225,225,225,22,22,22,22,22,225,21,225,225,225,225,225,225,47,47,47,47,45,45,45,45,44,44,33,33,33,31,31,34,34,34,34,34,35,35,35,35,35,36,37,37,37,37,37,37,37
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1,222,3,3,3,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,24,24,24,225,225,24,225,22,22,22,225,225,225,225,225,225,225,225,225,225,47,47,47,47,47,47,47,44,44,44,44,42,33,31,31,34,34,34,34,34,35,35,35,36,36,36,37,37,37,37,37,37,37
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,3,3,3,3,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,24,24,24,225,225,24,225,22,22,225,225,225,225,225,225,225,225,225,225,225,48,48,48,48,48,48,44,44,44,44,42,42,42,42,42,42,42,34,34,41,41,41,36,36,36,36,37,37,37,37,37,37,37
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,4,4,4,222,3,3,3,3,8,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,24,24,225,24,225,24,225,225,225,225,22,225,225,225,225,225,225,225,225,225,50,48,48,48,48,49,49,49,44,44,42,42,42,42,42,42,42,41,41,41,41,41,36,36,36,36,37,37,37,38,38,38,38
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,4,275,4,222,222,222,8,8,8,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,67,67,225,225,24,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,50,48,48,48,49,49,49,49,49,42,42,42,42,42,42,42,41,41,41,41,41,41,36,36,36,36,38,38,38,38,38,38,38
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,5,5,5,4,4,4,222,1,222,8,8,8,8,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,67,67,67,225,225,225,225,70,225,225,225,225,225,71,71,225,225,50,50,50,50,50,48,49,49,49,49,49,49,42,42,42,42,42,42,43,43,41,41,41,41,41,41,36,36,38,38,38,38,38,38,38,38
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,5,5,5,6,6,222,222,222,222,8,8,8,8,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,68,68,68,225,69,70,225,225,225,225,70,70,71,71,225,225,225,50,50,50,50,49,49,49,49,49,49,49,42,42,42,42,42,42,43,43,41,41,41,41,40,40,40,40,38,38,38,38,38,38,38,39
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,5,5,6,6,222,222,222,222,8,8,8,9,9,222,222,222,222,222,222,222,222,222,222,222,72,72,222,72,72,68,68,68,69,69,70,70,225,70,70,70,70,71,71,71,50,50,50,50,273,50,51,51,51,51,51,51,51,42,42,42,42,42,42,43,43,43,41,41,40,40,40,40,40,38,38,38,38,38,39,39,39
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,7,7,7,6,6,222,222,10,10,9,9,9,9,9,222,222,222,222,222,222,222,222,222,181,181,72,72,72,72,72,73,73,68,69,69,69,70,70,70,70,70,71,71,71,71,50,50,50,50,66,66,51,51,51,51,51,51,51,42,42,42,42,42,42,43,43,43,43,40,40,40,40,40,40,38,38,38,38,39,39,39,39
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,7,7,7,7,6,6,222,222,222,10,9,9,9,9,9,11,11,222,222,222,222,222,182,222,181,181,76,76,76,76,76,73,73,73,73,74,74,74,74,74,75,75,75,75,71,71,66,66,66,66,66,66,65,51,51,51,51,51,51,52,52,52,52,42,42,43,43,43,43,40,40,40,40,40,40,40,38,38,39,39,39,39,39
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,7,7,7,222,222,222,222,222,10,10,9,9,9,9,9,11,11,222,222,222,222,182,182,222,181,181,76,76,76,76,76,73,73,73,73,74,74,74,74,74,75,75,75,75,75,75,66,66,66,66,66,66,65,65,65,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,40,40,40,40,40,40,38,38,39,39,39,39,39
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,10,10,10,10,9,9,12,12,11,222,222,222,222,182,182,182,182,181,181,76,76,76,76,76,73,73,73,74,74,74,74,74,74,75,75,75,75,75,75,66,66,66,66,66,66,65,65,65,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,40,40,40,40,40,40,39,39,39,39,39,39,39
